Dot Point Measurements

Generated: Tuesday 26 October 2021 08:30:36

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
FH10.jpg	      0		139	196													Open Water			Open					100.0
FH10.jpg	      0		406	196													Open Water			Open					89.9
FH10.jpg	      0		674	196													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			89.9
FH10.jpg	      0		941	196													Consolidated	Rock	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001002			100.0
FH10.jpg	      0		139	578													Open Water			Open					64.2
FH10.jpg	      0		406	578													Open Water			Open					46.9
FH10.jpg	      0		674	578													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			46.9
FH10.jpg	      0		941	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			64.2
FH10.jpg	      0		139	960													Open Water			Open					46.5
FH10.jpg	      0		406	960													Open Water			Open					15.5
FH10.jpg	      0		674	960													Open Water			Open					15.5
FH10.jpg	      0		941	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.5
FH10.jpg	      0		139	1342													Open Water			Open					64.2
FH10.jpg	      0		406	1342													Open Water			Open					46.9
FH10.jpg	      0		674	1342													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			46.9
FH10.jpg	      0		941	1342													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			64.2
FH10.jpg	      0		139	1724													Open Water			Open					100.0
FH10.jpg	      0		406	1724													Open Water			Open					89.9
FH10.jpg	      0		674	1724													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			89.9
FH10.jpg	      0		941	1724													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			100.0
FH102.jpg	      0		139	196													Open Water			Open					100.0
FH102.jpg	      0		406	196													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			89.9
FH102.jpg	      0		674	196													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			89.9
FH102.jpg	      0		941	196													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			100.0
FH102.jpg	      0		139	578													Open Water			Open					64.2
FH102.jpg	      0		406	578													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH102.jpg	      0		674	578													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH102.jpg	      0		941	578													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			64.2
FH102.jpg	      0		139	960													Open Water			Open					46.5
FH102.jpg	      0		406	960													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			15.5
FH102.jpg	      0		674	960													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			15.5
FH102.jpg	      0		941	960													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			46.5
FH102.jpg	      0		139	1342													Open Water			Open					64.2
FH102.jpg	      0		406	1342													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH102.jpg	      0		674	1342													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH102.jpg	      0		941	1342													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			64.2
FH102.jpg	      0		139	1724													Open Water			Open					100.0
FH102.jpg	      0		406	1724													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			89.9
FH102.jpg	      0		674	1724													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			89.9
FH102.jpg	      0		941	1724													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			100.0
FH106.jpg	      0		139	196													Open Water			Open					100.0
FH106.jpg	      0		406	196													Open Water			Open					89.9
FH106.jpg	      0		674	196													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			89.9
FH106.jpg	      0		941	196													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			100.0
FH106.jpg	      0		139	578													Open Water			Open					64.2
FH106.jpg	      0		406	578													Open Water			Open					46.9
FH106.jpg	      0		674	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.9
FH106.jpg	      0		941	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			64.2
FH106.jpg	      0		139	960													Open Water			Open					46.5
FH106.jpg	      0		406	960													Open Water			Open					15.5
FH106.jpg	      0		674	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			15.5
FH106.jpg	      0		941	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.5
FH106.jpg	      0		139	1342													Open Water			Open					64.2
FH106.jpg	      0		406	1342													Open Water			Open					46.9
FH106.jpg	      0		674	1342													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.9
FH106.jpg	      0		941	1342													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			64.2
FH106.jpg	      0		139	1724													Open Water			Open					100.0
FH106.jpg	      0		406	1724													Open Water			Open					89.9
FH106.jpg	      0		674	1724													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			89.9
FH106.jpg	      0		941	1724													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			100.0
FH108.jpg	      0		139	196													Open Water			Open					100.0
FH108.jpg	      0		406	196													Open Water			Open					89.9
FH108.jpg	      0		674	196													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			89.9
FH108.jpg	      0		941	196													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			100.0
FH108.jpg	      0		139	578													Open Water			Open					64.2
FH108.jpg	      0		406	578													Open Water			Open					46.9
FH108.jpg	      0		674	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.9
FH108.jpg	      0		941	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			64.2
FH108.jpg	      0		139	960													Open Water			Open					46.5
FH108.jpg	      0		406	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			15.5
FH108.jpg	      0		674	960													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			15.5
FH108.jpg	      0		941	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.5
FH108.jpg	      0		139	1342													Open Water			Open					64.2
FH108.jpg	      0		406	1342													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.9
FH108.jpg	      0		674	1342													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			46.9
FH108.jpg	      0		941	1342													Macroalgae	Erect course branching	Green	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300905			64.2
FH108.jpg	      0		139	1724													Open Water			Open					100.0
FH108.jpg	      0		406	1724													Sponges	Small mixed		Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	10000000			89.9
FH108.jpg	      0		674	1724													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			89.9
FH108.jpg	      0		941	1724													Consolidated	Rock	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001002			100.0
FH109.jpg	      0		139	196													Open Water			Open					100.0
FH109.jpg	      0		406	196													Unknown			Open					89.9
FH109.jpg	      0		674	196													Consolidated	Rock	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001002			89.9
FH109.jpg	      0		941	196													Consolidated	Cobbles	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001004			100.0
FH109.jpg	      0		139	578													Open Water			Open					64.2
FH109.jpg	      0		406	578													Unknown			Open					46.9
FH109.jpg	      0		674	578													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			46.9
FH109.jpg	      0		941	578													Consolidated	Cobbles	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001004			64.2
FH109.jpg	      0		139	960													Open Water			Open					46.5
FH109.jpg	      0		406	960													Unknown			Open					15.5
FH109.jpg	      0		674	960													Unknown			Open					15.5
FH109.jpg	      0		941	960													Consolidated	Cobbles	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001004			46.5
FH109.jpg	      0		139	1342													Open Water			Open					64.2
FH109.jpg	      0		406	1342													Unknown			Open					46.9
FH109.jpg	      0		674	1342													Unknown			Open					46.9
FH109.jpg	      0		941	1342													Consolidated	Cobbles	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001004			64.2
FH109.jpg	      0		139	1724													Open Water			Open					100.0
FH109.jpg	      0		406	1724													Unknown			Open					89.9
FH109.jpg	      0		674	1724													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			89.9
FH109.jpg	      0		941	1724													Macroalgae	Large canopy-forming	Ecklonia radiata	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	54080001			100.0
FH11.jpg	      0		139	196													Sponges	Massive forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000903			100.0
FH11.jpg	      0		406	196													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			89.9
FH11.jpg	      0		674	196													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			89.9
FH11.jpg	      0		941	196													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			100.0
FH11.jpg	      0		139	578													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			64.2
FH11.jpg	      0		406	578													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			46.9
FH11.jpg	      0		674	578													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH11.jpg	      0		941	578													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			64.2
FH11.jpg	      0		139	960													Sponges	Massive forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000903			46.5
FH11.jpg	      0		406	960													Sponges	Massive forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000903			15.5
FH11.jpg	      0		674	960													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			15.5
FH11.jpg	      0		941	960													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.5
FH11.jpg	      0		139	1342													Open Water			Open					64.2
FH11.jpg	      0		406	1342													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			46.9
FH11.jpg	      0		674	1342													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			46.9
FH11.jpg	      0		941	1342													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			64.2
FH11.jpg	      0		139	1724													Open Water			Open					100.0
FH11.jpg	      0		406	1724													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			89.9
FH11.jpg	      0		674	1724													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			89.9
FH11.jpg	      0		941	1724													Unconsolidated	Sand	mud (coarse sand)	Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	82001014			100.0
FH110.jpg	      0		139	196													Open Water			Open					100.0
FH110.jpg	      0		406	196													Open Water			Open					89.9
FH110.jpg	      0		674	196													Unknown			Open					89.9
FH110.jpg	      0		941	196													Sponges	Massive forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000903			100.0
FH110.jpg	      0		139	578													Open Water			Open					64.2
FH110.jpg	      0		406	578													Open Water			Open					46.9
FH110.jpg	      0		674	578													Sponges	Erect forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000912			46.9
FH110.jpg	      0		941	578													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			64.2
FH110.jpg	      0		139	960													Open Water			Open					46.5
FH110.jpg	      0		406	960													Open Water			Open					15.5
FH110.jpg	      0		674	960													Macroalgae	Large canopy-forming	Ecklonia radiata	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	54080001			15.5
FH110.jpg	      0		941	960													Sponges	Massive forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000903			46.5
FH110.jpg	      0		139	1342													Open Water			Open					64.2
FH110.jpg	      0		406	1342													Open Water			Open					46.9
FH110.jpg	      0		674	1342													Open Water			Open					46.9
FH110.jpg	      0		941	1342													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			64.2
FH110.jpg	      0		139	1724													Open Water			Open					100.0
FH110.jpg	      0		406	1724													Open Water			Open					89.9
FH110.jpg	      0		674	1724													Open Water			Open					89.9
FH110.jpg	      0		941	1724													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			100.0
FH111.jpg	      0		139	196													Open Water			Open					100.0
FH111.jpg	      0		406	196													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			89.9
FH111.jpg	      0		674	196													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			89.9
FH111.jpg	      0		941	196													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			100.0
FH111.jpg	      0		139	578													Open Water			Open					64.2
FH111.jpg	      0		406	578													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			46.9
FH111.jpg	      0		674	578													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			46.9
FH111.jpg	      0		941	578													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			64.2
FH111.jpg	      0		139	960													Open Water			Open					46.5
FH111.jpg	      0		406	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			15.5
FH111.jpg	      0		674	960													Macroalgae	Erect course branching	Brown	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	80300904			15.5
FH111.jpg	      0		941	960													Unconsolidated	Sand	mud (coarse sand)	Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	82001014			46.5
FH111.jpg	      0		139	1342													Open Water			Open					64.2
FH111.jpg	      0		406	1342													Open Water			Open					46.9
FH111.jpg	      0		674	1342													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			46.9
FH111.jpg	      0		941	1342													Consolidated	Rock	Turf mat	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	82001002			64.2
FH111.jpg	      0		139	1724													Open Water			Open					100.0
FH111.jpg	      0		406	1724													Open Water			Open					89.9
FH111.jpg	      0		674	1724													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			89.9
FH111.jpg	      0		941	1724													Macroalgae	Erect fine branching	Red	Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	90300910			100.0
FH113.jpg	      0		139	196													Open Water			Open					100.0
FH113.jpg	      0		406	196													Open Water			Open					89.9
FH113.jpg	      0		674	196													Seagrasses	Strap-like leaves	Thalassodendrum sp. with epiphytes other	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			89.9
FH113.jpg	      0		941	196													Sponges	Erect forms		Open	.3. Good relief structure with some overhangs. >45 substrate slope.	10000912			100.0
FH113.jpg	      0		139	578													Open Water			Open					64.2
