OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
FH50	1	FH50_L1205 (1).MP4	62423	FH50_R1206 (1).MP4	60964	17.35706	1	9.82593	1074.16326	233.10912	-1824.83165	2.54498	1.04834	4.45474	7.96791	2130.29978	31.00019	Carangidae	Carangoides	sp10		1	AD	Passing			
FH50	2	FH50_L1205 (1).MP4	62423	FH50_R1206 (1).MP4	60964	17.35706	1	9.82593	1114.94673	259.76123	-1861.84895	2.6665	1.10291	4.60358	6.5732	2185.64947	31.51993	Carangidae	Carangoides	sp10		1	AD	Passing			
FH50	3	FH50_L1205 (5).MP4	140	FH50_R1206 (1).MP4	79922	22.62844	1	15.0973	359.2046	98.33923	-1619.2888	1.10776	0.83052	3.82623	5.65718	1661.56395	12.87674	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FH50	5	FH50_L1205 (5).MP4	38065	FH50_R1206 (2).MP4	36605	33.1737	1	25.64256	-794.1275	656.32193	-2663.78832	3.06602	2.7905	10.04497	5.73379	2856.07514	20.95568	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH50	6	FH50_L1205 (5).MP4	38065	FH50_R1206 (2).MP4	36605	33.1737	1	25.64256	-861.16132	467.16461	-2163.72595	2.62447	1.76474	6.61102	2.07858	2375.19505	24.21977	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH50	10	FH50_L1205 (5).MP4	78155	FH50_R1206 (2).MP4	76695	44.32094	1	36.78981	-1505.42604	147.92366	-2725.46577	5.27599	1.41364	10.05663	1.82064	3117.10645	29.0032	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
FH50	11	FH50_L1205 (6).MP4	424	FH50_R1206 (2).MP4	80085	45.26355	1	37.73242	-241.72478	88.60697	-2171.35644	1.27425	1.10019	6.78371	7.25917	2186.56599	6.66513	Platycephalidae	Platycephalus	spp		1	AD	Passing			
FH50	24	FH50_L1205 (6).MP4	68912	FH50_R1206 (3).MP4	67331	64.30702	1	56.77589	257.68299	567.58276	-2868.33768	1.71361	2.72294	11.70289	4.99845	2935.28734	11.98991	Triglidae	Chelidonichthys	kumu	37288001	1	AD	Passing			
FHC	2	FHC_L1203 (1).MP4	78687	FHC_R1204 (1).MP4	77524	21.87936	1	14.95911	-260.19758	11.54305	-1861.62363	1.13184	0.91004	5.24444	6.37591	1879.75492	7.95655	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FHC	14	FHC_L1203 (2).MP4	7887	FHC_R1204 (2).MP4	6724	24.74945	1	17.8292	1228.86775	600.08934	-7686.97415	14.0474	8.21194	86.66154	10.45647	7807.67537	9.92372	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FHC	16	FHC_L1203 (2).MP4	8261	FHC_R1204 (2).MP4	7098	24.85344	1	17.93319	2589.43796	521.30867	-5005.49095	17.73686	4.57306	35.61944	4.55474	5659.67237	27.74646	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
FHC	20	FHC_L1203 (2).MP4	40644	FHC_R1204 (2).MP4	39481	33.85771	1	26.93747	334.01894	-126.77623	-4245.64333	2.87797	2.14248	26.67218	2.08452	4260.6488	4.96083	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
FHC	21	FHC_L1203 (2).MP4	69621	FHC_R1204 (2).MP4	68458	41.91493	1	34.99468	282.1858	-31.69891	-1763.36553	1.11263	0.86474	4.75474	0.00915	1786.08276	9.19926	Serranidae	Othos	dentex	37311005	1	AD	Passing			
