OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	2	20220519_BOTTOM_1_0004_0001.mp4	51430	20220519_TOP_1_0004_0001.mp4	48894	74.30034	248	2.95295	676.88834	11.86298	5.69702	2245.60772	28.27848	86.81727	4.49047	-218.03971	1041.29042	-1977.60638	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
20220519-1-NAKED	3	20220519_BOTTOM_1_0005_0001.mp4	33122	20220519_TOP_1_0005_0001.mp4	30586	89.20968	224	0.38177	328.79965	15.14027	13.11783	4820.33202	13.00500	45.21643	77.37483	-671.43064	-851.97476	-4696.69253	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	4	20220519_BOTTOM_1_0005_0001.mp4	33129	20220519_TOP_1_0005_0001.mp4	30593	89.21162	224	0.38372	323.20185	11.33236	9.47227	2969.72356	4.29589	82.05076	63.02196	-205.06758	-86.21410	-2961.38015	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	5	20220519_BOTTOM_1_0005_0001.mp4	33147	20220519_TOP_1_0005_0001.mp4	30611	89.21663	224	0.38872	333.34465	6.13201	12.46998	2412.40478	7.11318	44.12945	60.02604	-86.24426	286.00705	-2393.83765	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	6	20220519_BOTTOM_1_0005_0001.mp4	33196	20220519_TOP_1_0005_0001.mp4	30660	89.23025	224	0.40235	343.48620	10.35244	13.08545	2758.80946	28.58291	78.56659	67.00738	-88.48305	1316.92806	-2422.58145	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	7	20220519_BOTTOM_1_0005_0001.mp4	33202	20220519_TOP_1_0005_0001.mp4	30666	89.23192	224	0.40401	290.64323	26.46162	15.36398	4026.24006	24.15311	87.82447	52.59429	-651.80975	1513.01410	-3673.76393	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	8	20220519_BOTTOM_1_0005_0001.mp4	33211	20220519_TOP_1_0005_0001.mp4	30675	89.23442	224	0.40652	333.62375	21.67093	18.15776	3765.25840	22.44604	84.89960	56.83682	191.94402	-1424.75403	-3480.00061	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	9	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	302.52721	7.88337	11.28014	2605.94213	20.57998	74.34292	72.16024	-34.16683	915.38896	-2439.63728	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	10	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	340.65684	6.84790	16.52277	2655.27298	10.20472	74.31140	72.03010	-56.08105	467.06904	-2613.26922	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	11	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	309.77195	6.49679	14.20799	2875.98227	16.14331	19.15273	84.82299	-156.22757	784.23057	-2762.58021	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	12	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	320.73373	7.75584	15.74381	3117.47530	17.50662	74.73035	88.44608	-346.63062	871.37264	-2973.08075	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	13	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	301.61141	7.94569	10.42230	2977.30707	17.31864	53.16991	75.73519	-427.47931	776.39596	-2842.32794	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	14	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	320.37360	10.07681	11.75003	2960.64086	23.16856	79.23476	73.28578	-471.12213	1065.30121	-2721.86913	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	15	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	352.16262	4.05318	16.21654	2758.60022	5.20104	85.00991	80.94383	-248.91441	-23.99985	-2747.24240	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	16	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	360.69007	27.01065	4.67679	3620.60736	18.82673	79.10594	36.60592	-7.49173	-1168.37222	-3426.90063	Carangidae	Carangoides	gymnostethus	37337022	5	AD	Passing			
20220519-1-NAKED	17	20220519_BOTTOM_1_0005_0001.mp4	33218	20220519_TOP_1_0005_0001.mp4	30682	89.23637	224	0.40846	321.24247	6.40483	14.26551	3328.13319	11.53707	32.56277	77.02371	-447.65358	492.61919	-3260.88993	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
