OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
1	4	01_L372.avi	20215	01_R371.avi	19736	13.47667	1	1.18267	309.4511	60.99359	-2077.29004	0.64914	0.60308	2.86993	4.86443	2101.09831	8.83176	Serranidae	Caesioperca	sp1		1	AD	Passing	not in both frames		
1	14	01_L372.avi	24524	01_R371.avi	24045	16.34933	1	4.05533	646.73583	-189.07145	-1270.30051	0.82971	0.52038	1.72211	15.20177	1437.9425	27.72016	Serranidae	Hypoplectrodes	nigroruber	37311037	1	AD	Passing	obstructed		
1	41	01_L372.avi	70197	01_R371.avi	69718	46.798	1	34.504	1565.13335	5.31675	-2100.59786	3.97182	0.81216	5.52292	3.11888	2619.57669	36.70048	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
1	42	01_L372.avi	70197	01_R371.avi	69718	46.798	1	34.504	1244.95674	47.39945	-2039.40483	2.79014	0.74766	4.68793	5.30682	2389.84018	31.46195	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
1	44	01_L372.avi	70209	01_R371.avi	69730	46.806	1	34.512	452.63945	-100.57101	-678.28781	0.30763	0.26347	0.62334	20.74878	821.62727	34.18466	Pomacentridae	Chromis	klunzingeri	37372044	3	AD	Passing	not in both frames		
1	56	01_L372.avi	70212	01_R371.avi	69733	46.808	1	34.514	403.52017	277.59459	-1253.14142	0.47021	0.48319	1.37186	28.69764	1345.45557	21.82914	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
1	61	01_L372.avi	70215	01_R371.avi	69736	46.81	1	34.516	1133.11718	147.54673	-2518.97732	2.80054	0.89935	6.12397	9.33671	2766.03892	24.52081	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
1	66	01_L372.avi	70224	01_R371.avi	69745	46.816	1	34.522	907.2325	279.02274	-2037.54153	1.8155	0.84223	4.02859	14.85896	2247.77668	25.23411	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	too blurry		
1	69	01_L372.avi	70259	01_R371.avi	69780	46.83933	1	34.54533	937.44908	26.86934	-2453.75712	2.16702	0.81245	5.43856	2.10477	2626.87205	20.95658	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
2	8	02_L378.avi	36144	02_R377.avi	808	24.096	1	7.35	7.54802	-91.29787	-700.487	0.24988	0.25387	0.53992	0.69684	706.45191	6.802	Pomacentridae	Chromis	klunzingeri	37372044	22	AD	Passing	not in both frames		
2	11	02_L378.avi	36145	02_R377.avi	809	24.09667	1	7.35067	-821.04946	500.14884	-2600.63224	2.17617	1.48942	6.87452	2.33434	2772.64479	20.63411	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
2	12	02_L378.avi	36145	02_R377.avi	809	24.09667	1	7.35067	-862.19518	547.36272	-3135.30723	2.77323	1.91261	10.03477	3.91093	3297.44415	18.39903	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
2	13	02_L378.avi	36145	02_R377.avi	809	24.09667	1	7.35067	-745.99584	385.53598	-2245.70679	1.72831	1.09603	5.13456	6.52748	2397.57101	20.80884	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
2	15	02_L378.avi	36149	02_R377.avi	813	24.09933	1	7.35333	-525.6636	678.8754	-3209.92247	1.9495	2.34506	10.63421	24.8056	3322.76938	15.49503	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	high error		
2	40	02_L378.avi	36229	02_R377.avi	893	24.15267	1	7.40667	-55.63177	330.09626	-1680.49403	0.58362	0.7823	3.00261	0.91264	1713.51062	11.90843	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
2	41	02_L378.avi	36229	02_R377.avi	893	24.15267	1	7.40667	-63.70768	302.28298	-1678.88982	0.58539	0.74964	2.99736	0.23632	1707.07489	11.06412	Labridae	Pseudolabrus	biserialis	37384149	4	AD	Passing			
2	42	02_L378.avi	36229	02_R377.avi	893	24.15267	1	7.40667	-75.48599	288.88425	-1820.43094	0.63654	0.79364	3.51053	1.78775	1844.75502	9.94606	Serranidae	Caesioperca	sp1		18	AD	Passing			
2	48	02_L378.avi	39430	02_R377.avi	4094	26.28667	1	9.54067	-644.70229	57.39675	-2434.57313	1.70329	0.81884	6.13064	0.61402	2519.14306	14.95969	Carangidae	Seriola	hippos	37337007	1	AD	Passing	not straight		
2	54	02_L378.avi	98507	02_R377.avi	63171	65.67133	1	48.92533	-1761.71375	1339.48292	-6968.21283	12.08869	9.01107	48.70669	8.18138	7311.2133	18.02127	Scombridae				1	AD	Passing			
2	55	02_L378.avi	98578	02_R377.avi	63242	65.71867	1	48.97267	-243.20471	1557.89266	-6816.7181	2.77537	10.42413	47.34633	2.17841	6996.70092	13.66775	Scombridae				1	AD	Passing			
4	7	04_L373.avi	63759	04_R374.avi	62932	42.506	1	27.83733	947.74627	694.68184	-6214.27709	6.05138	4.37813	38.95063	7.33452	6324.40081	11.11719	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
4	22	04_L373.avi	106917	04_R374.avi	106090	71.278	1	56.60933	-751.24046	54.02597	-2080.57555	1.57039	0.69224	4.35425	2.39851	2212.70777	19.9594	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing	not straight		
5	10	05_L375.avi	32168	05_R376.avi	31658	21.44533	1	9.412	-419.06285	-175.62805	-1223.90373	0.62134	0.46622	1.50685	33.05243	1305.52641	20.14288	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing	not in both frames		
5	24	05_L375.avi	69707	05_R376.avi	69197	46.47133	1	34.438	-655.55468	274.1441	-1621.7098	1.0609	0.6632	2.54216	0.4576	1770.55065	23.8987	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing	not in both frames		
5	26	05_L375.avi	90035	05_R376.avi	89525	60.02333	1	47.99	134.21981	-99.3546	-1662.48843	0.6099	0.59877	2.944	0.13958	1670.85429	5.40038	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing	obstructed		
5	51	05_L375.avi	95371	05_R376.avi	94861	63.58067	1	51.54733	539.13184	177.08761	-5376.7435	3.36104	1.92393	29.62481	18.09576	5406.6065	6.23811	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing	not straight		
5	71	05_L375.avi	105805	05_R376.avi	105295	70.53667	1	58.50333	20.50038	-115.74902	-863.43816	0.30922	0.31972	0.82349	3.41803	871.40321	7.16249	Pempherididae	Pempheris	klunzingeri	37357003	21	AD	Passing			
6	0	06_L369.avi	28649	06_R370.avi	26064	19.09933	1	2.86	39.4068	-480.57928	-3563.96293	1.19527	2.35343	12.82575	4.09941	3596.4345	6.36702	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
8	1	08_L367.avi	7592	08_R368.avi	8098	5.06133	1	0.36067	-233.8755	205.68784	-1128.03624	0.46154	0.44001	1.33609	0.26548	1170.24399	16.02738	Scorpididae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
8	4	08_L367.avi	9543	08_R368.avi	10049	6.362	1	1.66133	-41.74502	218.04549	-1567.26303	0.54419	0.61517	2.58671	2.04694	1582.90868	8.92512	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
8	20	08_L367.avi	28341	08_R368.avi	28847	18.894	1	14.19333	-302.32172	-326.4516	-1585.84546	0.69548	0.76893	2.57956	3.7716	1647.08072	15.04058	Scorpaenidae	Scorpaena	sumptuosa	37287072	1	AD	Passing			
8	31	08_L367.avi	35133	08_R368.avi	35639	23.422	1	18.72133	-572.67515	-291.06855	-1551.90477	0.92224	0.68631	2.32649	3.28512	1679.60893	22.10258	Labridae	Coris	auricularis	37384088	1	AD	Passing			
8	32	08_L367.avi	35133	08_R368.avi	35639	23.422	1	18.72133	573.57317	-17.64741	-1431.14911	0.86566	0.47932	2.00699	1.94438	1541.90965	21.83896	Labridae	Coris	auricularis	37384088	1	AD	Passing			
8	64	08_L367.avi	35276	08_R368.avi	35782	23.51733	1	18.81667	-1.81557	-116.31698	-695.51764	0.24708	0.25779	0.52216	0.7378	705.17921	8.61858	Plesiopidae	Trachinops	noarlungae	37316017	2	AD	Passing			
8	65	08_L367.avi	35484	08_R368.avi	35990	23.656	1	18.95533	-1.67698	-121.28997	-698.8866	0.24813	0.26022	0.52686	0.89256	709.33528	8.96964	Pomacentridae	Parma	bicolor	37372092	1	AD	Passing			
8	125	08_L367.avi	73682	08_R368.avi	74188	49.12133	1	44.42067	-122.25524	210.67796	-1143.3453	0.4209	0.45119	1.39473	5.99653	1169.00386	12.79247	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
8	223	08_L367.avi	94383	08_R368.avi	94889	62.922	1	58.22133	-412.01063	233.67497	-4008.53673	2.06544	1.51733	16.25236	6.09353	4036.42459	7.21186	Pempherididae	Parapriacanthus	elongatus	37357002	510	AD	Passing			
9	4	09_L369.avi	34743	09_R370.avi	34339	23.162	1	13.866	-1000.20247	128.11929	-3170.01978	3.08081	1.08151	9.91768	0.89087	3326.53647	17.86462	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
9	8	09_L369.avi	48815	09_R370.avi	48411	32.54333	1	23.24733	-657.60834	697.7561	-3995.96019	2.82849	2.75083	16.11191	0.73741	4109.38075	14.49923	Serranidae	Caesioperca	sp1		1	AD	Passing	high error		
9	10	09_L369.avi	48849	09_R370.avi	48445	32.566	1	23.27	-395.24596	554.59232	-3480.98502	1.75398	2.02549	12.32317	0.19536	3546.97741	12.18836	Serranidae	Caesioperca	sp1		1	AD	Passing	high error		
9	14	09_L369.avi	48872	09_R370.avi	48468	32.58133	1	23.28533	-401.29669	459.59202	-3569.49658	1.81589	1.81089	12.94515	0.72635	3621.26631	10.74792	Serranidae	Caesioperca	sp1		1	AD	Passing	high error		
9	15	09_L369.avi	48875	09_R370.avi	48471	32.58333	1	23.28733	-1115.2229	146.72343	-4259.24909	4.66278	1.47759	17.98215	0.92875	4405.27555	15.02669	Serranidae	Caesioperca	sp1		1	AD	Passing	high error		
9	16	09_L369.avi	48875	09_R370.avi	48471	32.58333	1	23.28733	-1368.97443	161.12729	-4598.75339	6.01293	1.6007	20.7044	0.86983	4800.89427	16.89383	Serranidae	Caesioperca	sp1		1	AD	Passing	high error		
9	17	09_L369.avi	48885	09_R370.avi	48481	32.59	1	23.294	-979.80038	295.20307	-2772.71086	2.59123	1.10399	7.51211	1.16911	2955.51673	20.68319	Serranidae	Caesioperca	sp1		1	AD	Passing	noy straight		
9	24	09_L369.avi	63315	09_R370.avi	62911	42.21	1	32.914	-861.08609	-81.44045	-4772.84035	4.23015	1.90297	22.76706	3.53044	4850.57799	10.23196	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing	not straight		
10	31	10_L375.avi	67101	10_R376.avi	66824	44.734	1	40.892	1321.21481	417.04452	-3948.19159	4.97371	1.92762	15.50243	29.14963	4184.22652	19.52538	Labridae	Choerodon	rubescens	37384039	1	AD	Passing	can't see		
10	32	10_L375.avi	77653	10_R376.avi	77376	51.76867	1	47.92667	665.33909	189.23112	-1653.89368	1.11472	0.60997	2.74261	6.18322	1792.72107	22.86776	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing	not straight		
11	6	11_L378.avi	13830	11_R377.avi	13090	9.22	1	3.812	15.84294	-105.27543	-719.32753	0.25653	0.26361	0.56843	0.97518	727.16299	7.77529	Serranidae	Caesioperca	sp1		1	AD	Passing	not it both frames		
11	12	11_L378.avi	25349	11_R377.avi	24609	16.89933	1	11.49133	-434.5162	-115.43147	-1381.58606	0.73048	0.50037	1.97779	1.42156	1452.89669	17.86912	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing	not straight		
11	26	11_L378.avi	38361	11_R377.avi	37621	25.574	1	20.166	-1089.56045	621.97618	-2957.15854	3.1091	1.94588	8.67968	4.35589	3212.28625	23.3187	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
11	56	11_L378.avi	38411	11_R377.avi	37671	25.60733	1	20.19933	376.29536	700.84631	-3148.05343	1.54606	2.36011	10.23035	5.16689	3247.00234	14.75806	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
11	57	11_L378.avi	38417	11_R377.avi	37677	25.61133	1	20.20333	-192.53792	387.40298	-2450.16448	0.9446	1.21975	6.27792	1.18081	2488.06308	10.60029	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
11	60	11_L378.avi	38424	11_R377.avi	37684	25.616	1	20.208	175.94381	639.33229	-2951.23786	1.10715	2.06675	9.04112	0.14911	3024.81518	13.29225	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
